#{"t_start": 1786528689.3629901, "env_id": "None"}
r,l,t,true_completion_rate,cheat_rate,report_rate,audit_prob,steps_taken
1.6,150,1136.209467,0.17647058823529416,0.8235294117647058,1.0,0.05,150
2.8,150,1136.600951,0.30000000000000004,0.8333333333333334,0.6,0.05,150
-0.4,150,1136.906432,0.0,1.0,0.6666666666666666,0.05,150
3.3,150,1137.210763,0.06666666666666665,1.0,0.8666666666666667,0.05,150
0.6,150,1137.491797,0.0,1.0,0.875,0.05,150
-12.15,150,1137.7744,0.0,1.0,0.7222222222222222,0.05,150
3.15,150,1138.044181,0.0,1.0,0.7058823529411765,0.05,150
0.95,150,1138.331164,0.0,1.0,1.8,0.05,150
0.7,150,1138.654539,0.0,1.0,0.5,0.05,150
1.0,150,1139.716181,0.0,1.0,0.9166666666666666,0.05,150
-23.0,150,1139.991899,0.0,1.0,0.25,0.05,150
1.65,150,1140.403449,0.07692307692307687,0.8571428571428571,0.5384615384615384,0.05,150
1.25,150,1140.795039,0.06666666666666665,1.0,0.5333333333333333,0.05,150
-18.0,150,1141.065698,0.0,1.0,0.7647058823529411,0.05,150
0.25,150,1141.368112,0.0,1.0,0.8,0.05,150
2.3,150,1141.66385,0.09090909090909094,0.875,0.7272727272727273,0.05,150
1.0,150,1141.954888,0.08333333333333337,1.0,0.9166666666666666,0.05,150
-0.1,150,1142.274615,0.0,1.0,0.7777777777777778,0.05,150
1.2,150,1142.572496,0.08333333333333337,0.9090909090909091,0.9166666666666666,0.05,150
3.05,150,1142.867919,0.0,1.0,1.1333333333333333,0.05,150
-10.4,150,1143.153745,0.0,1.0,0.8461538461538461,0.05,150
-22.0,150,1143.479452,0.15384615384615385,0.6666666666666666,0.46153846153846156,0.05,150
1.05,150,1143.754727,0.0,1.0,0.7857142857142857,0.05,150
1.75,150,1144.882896,0.0,1.0,0.8666666666666667,0.05,150
3.1,150,1145.147727,0.11111111111111116,1.0,0.7222222222222222,0.05,150
2.1,150,1145.578919,0.18181818181818177,0.9166666666666666,1.0909090909090908,0.05,150
-21.05,150,1145.932541,0.0,1.0,0.7333333333333333,0.05,150
1.2,150,1146.228155,0.0,1.0,1.0,0.05,150
-22.85,150,1146.551401,0.0,1.0,0.46153846153846156,0.05,150
2.55,150,1146.82627,0.2222222222222222,0.9333333333333333,1.6666666666666667,0.05,150
-19.25,150,1147.055681,0.06666666666666665,0.6666666666666666,0.2,0.05,150
-0.25,150,1147.29249,0.0,1.0,0.07142857142857142,0.05,150
3.4,150,1147.582048,0.0,1.0,1.2,0.05,150
2.0,150,1147.828896,0.2666666666666667,0.9230769230769231,0.8666666666666667,0.05,150
5.0,150,1148.084525,0.0625,0.9375,1.0,0.05,150
-11.7,150,1148.431687,0.0714285714285714,0.8333333333333334,0.42857142857142855,0.05,150
3.1,150,1149.367424,0.0,1.0,1.0,0.05,150
-19.65,150,1149.606901,0.09999999999999998,1.0,0.6,0.05,150
3.55,150,1149.945642,0.06666666666666665,1.0,0.9333333333333333,0.05,150
-23.2,150,1150.207407,0.0,1.0,0.46153846153846156,0.05,150
0.35,150,1150.45921,0.0,1.0,0.875,0.05,150
4.6,150,1150.723301,0.0,1.0,0.8333333333333334,0.05,150
2.6,150,1151.011967,0.0625,0.9333333333333333,0.9375,0.05,150
2.35,150,1151.281832,0.0,1.0,1.0909090909090908,0.05,150
1.55,150,1151.597965,0.08333333333333337,0.9333333333333333,1.25,0.05,150
3.2,150,1151.9791,0.19999999999999996,0.8823529411764706,1.7,0.05,150
1.75,150,1152.2983,0.11764705882352944,0.9230769230769231,0.7647058823529411,0.05,150
1.6,150,1152.561098,0.2857142857142857,0.8461538461538461,1.8571428571428572,0.05,150
0.65,150,1152.84842,0.19999999999999996,0.5,0.4,0.05,150
-21.25,150,1153.061632,0.0,1.0,0.5384615384615384,0.05,150
1.7,150,1154.214004,0.30000000000000004,0.9545454545454546,2.2,0.05,150
-20.1,150,1154.823365,0.2941176470588235,0.8666666666666667,0.8823529411764706,0.05,150
0.95,150,1155.284769,0.5,0.5714285714285714,1.1666666666666667,0.05,150
2.6,150,1155.738973,0.3125,0.8823529411764706,1.0625,0.05,150
2.1,150,1156.072719,0.052631578947368474,0.95,1.0526315789473684,0.05,150
3.1,150,1156.363243,0.06666666666666665,1.0,1.1333333333333333,0.05,150
2.55,150,1156.667423,0.09999999999999998,0.9285714285714286,0.7,0.05,150
0.55,150,1157.01179,0.0,1.0,1.1428571428571428,0.05,150
3.85,150,1157.32563,0.11764705882352944,0.9,1.1764705882352942,0.05,150
-0.15,150,1157.655766,0.0,1.0,0.8,0.05,150
2.85,150,1157.987843,0.07692307692307687,0.9523809523809523,1.6153846153846154,0.05,150
1.35,150,1158.439584,0.25,0.8823529411764706,1.4166666666666667,0.05,150
-34.1,150,1158.7599,0.07692307692307687,1.0,0.23076923076923078,0.05,150
3.5,150,1159.089705,0.125,0.8571428571428571,0.875,0.05,150
5.45,150,1160.679014,0.13043478260869568,0.9375,0.6956521739130435,0.05,150
4.7,150,1161.159102,0.2727272727272727,0.8260869565217391,1.0454545454545454,0.05,150
3.25,150,1161.546287,0.2142857142857143,0.9285714285714286,1.0,0.05,150
3.2,150,1161.847254,0.2857142857142857,0.7647058823529411,1.2142857142857142,0.05,150
-23.2,150,1162.164661,0.11111111111111116,0.6666666666666666,0.3333333333333333,0.05,150
-12.5,150,1162.688005,0.09090909090909094,1.0,0.36363636363636365,0.05,150
2.45,150,1163.201766,0.0,1.0,1.5,0.05,150
4.0,150,1164.356835,0.125,0.8947368421052632,1.1875,0.05,150
0.8,150,1165.180416,0.0,1.0,0.6923076923076923,0.05,150
4.8,150,1165.616204,0.35,0.8461538461538461,1.3,0.05,150
0.75,150,1166.212398,0.0,1.0,1.4,0.05,150
-0.15,150,1166.702636,0.08333333333333337,0.8888888888888888,0.75,0.05,150
-19.95,150,1167.292788,0.05555555555555558,1.0,0.6111111111111112,0.05,150
0.85,150,1169.610979,0.0,1.0,0.8333333333333334,0.05,150
0.25,150,1170.049043,0.0,1.0,0.7142857142857143,0.05,150
3.0,150,1170.600924,0.3076923076923077,0.8461538461538461,1.0,0.05,150
4.65,150,1171.315994,0.17647058823529416,0.9,1.1764705882352942,0.05,150
-17.35,150,1171.773635,0.06666666666666665,1.0,0.6666666666666666,0.05,150
-0.5,150,1172.409286,0.0,1.0,0.8888888888888888,0.05,150
3.35,150,1173.124768,0.0625,0.9090909090909091,0.6875,0.05,150
2.05,150,1173.763229,0.07692307692307687,0.9285714285714286,1.0769230769230769,0.05,150
-1.5,150,1174.193801,0.0,1.0,1.0,0.05,150
1.2,150,1174.887997,0.19999999999999996,0.8,0.5,0.05,150
1.05,150,1175.504345,0.0,1.0,1.1666666666666667,0.05,150
1.6,150,1176.048316,0.0,1.0,0.8571428571428571,0.05,150
1.35,150,1176.608427,0.18181818181818177,0.9,0.9090909090909091,0.05,150
-1.2,150,1177.160045,0.09090909090909094,1.0,0.2727272727272727,0.05,150
3.15,150,1179.720709,0.3846153846153846,0.8125,1.2307692307692308,0.05,150
4.25,150,1180.314579,0.23529411764705888,0.8,1.1764705882352942,0.05,150
-19.55,150,1180.890196,0.0,1.0,0.7333333333333333,0.05,150
-17.7,150,1181.504716,0.18181818181818177,0.0,0.0,0.05,150
-19.6,150,1182.206907,0.09999999999999998,1.0,0.1,0.05,150
-0.25,150,1183.102569,0.0,1.0,0.25,0.05,150
1.6,150,1183.681734,0.09090909090909094,0.9333333333333333,1.3636363636363635,0.05,150
1.15,150,1184.253978,0.0,1.0,1.5,0.05,150
2.2,150,1184.857721,0.47058823529411764,0.7368421052631579,1.1176470588235294,0.05,150
-19.0,150,1185.374364,0.2666666666666667,0.8571428571428571,0.4666666666666667,0.05,150
2.5,150,1186.202699,0.0,1.0,0.7333333333333333,0.05,150
-22.95,150,1186.735825,0.3076923076923077,1.0,0.23076923076923078,0.05,150
-22.45,150,1187.306513,0.33333333333333337,0.8,0.8333333333333334,0.05,150
-3.9,150,1187.827231,0.19999999999999996,0.8181818181818182,1.1,0.05,150
-18.95,150,1190.390165,0.125,0.8333333333333334,0.375,0.05,150
1.35,150,1190.910452,0.15384615384615385,0.75,0.6153846153846154,0.05,150
2.6,150,1191.500269,0.23076923076923073,0.8461538461538461,1.0,0.05,150
3.15,150,1192.012168,0.0,1.0,1.0,0.05,150
-19.1,150,1192.517678,0.0,1.0,0.8823529411764706,0.05,150
2.35,150,1193.04704,0.08333333333333337,0.9411764705882353,1.4166666666666667,0.05,150
-14.95,150,1193.657432,0.0,1.0,0.5,0.05,150
2.1,150,1194.1949,0.0625,0.9375,1.0,0.05,150
-0.0,150,1194.721664,0.1428571428571429,0.8461538461538461,0.9285714285714286,0.05,150
2.45,150,1195.2628,0.11111111111111116,1.0,2.0,0.05,150
1.05,150,1195.816903,0.41666666666666663,0.6666666666666666,1.0,0.05,150
1.6,150,1196.294928,0.09999999999999998,0.8888888888888888,0.9,0.05,150
2.65,150,1196.734082,0.0,1.0,0.9,0.05,150
-18.6,150,1200.010124,0.0,0.0,0.0,0.05,150
-20.1,150,1200.547137,0.23076923076923073,0.8571428571428571,0.5384615384615384,0.05,150
2.65,150,1201.089882,0.0714285714285714,0.9090909090909091,0.7857142857142857,0.05,150
-23.15,150,1201.596022,0.16666666666666663,0.6,0.4166666666666667,0.05,150
-18.15,150,1202.085074,0.1428571428571429,0.875,0.5714285714285714,0.05,150
0.6,150,1202.546595,0.16666666666666663,0.875,0.6666666666666666,0.05,150
0.25,150,1203.047946,0.0,1.0,1.1428571428571428,0.05,150
-3.2,150,1203.367689,0.11111111111111116,0.0,0.0,0.05,150
1.0,150,1203.706307,0.5,0.8125,1.6,0.05,150
3.35,150,1204.00301,0.0714285714285714,0.9230769230769231,0.9285714285714286,0.05,150
-14.0,150,1204.436415,0.4285714285714286,0.6,0.7142857142857143,0.05,150
-16.5,150,1205.017334,0.19999999999999996,0.9285714285714286,0.7,0.05,150
-13.15,150,1206.138832,0.25,1.0,0.25,0.05,150
0.1,150,1206.629734,0.4285714285714286,0.8888888888888888,1.2857142857142858,0.05,150
2.1,150,1209.237613,0.15384615384615385,0.9,0.7692307692307693,0.05,150
2.45,150,1209.691916,0.17647058823529416,0.8666666666666667,0.8823529411764706,0.05,150
0.8,150,1210.057929,0.09999999999999998,1.0,1.7,0.05,150
2.8,150,1210.382061,0.4375,0.7619047619047619,1.3125,0.05,150
-24.05,150,1210.801627,0.0,1.0,0.08333333333333333,0.05,150
2.75,150,1211.152328,0.375,0.6875,1.0,0.05,150
0.15,150,1211.532324,0.0,1.0,1.1428571428571428,0.05,150
3.5,150,1211.919563,0.4666666666666667,0.6666666666666666,1.0,0.05,150
1.5,150,1212.332042,0.4285714285714286,0.6666666666666666,1.0714285714285714,0.05,150
1.25,150,1212.706064,0.0,1.0,1.4444444444444444,0.05,150
2.65,150,1213.218457,0.06666666666666665,0.9166666666666666,0.8,0.05,150
1.75,150,1213.631841,0.0,1.0,0.7,0.05,150
1.6,150,1213.978439,0.23076923076923073,0.8181818181818182,0.8461538461538461,0.05,150
-7.2,150,1214.44352,0.5454545454545454,1.0,0.18181818181818182,0.05,150
1.3,150,1216.21891,0.3571428571428571,0.7222222222222222,1.2857142857142858,0.05,150
1.35,150,1216.60709,0.0714285714285714,0.9090909090909091,0.7857142857142857,0.05,150
4.6,150,1216.918661,0.1875,0.8421052631578947,1.1875,0.05,150
2.55,150,1217.227952,0.2857142857142857,0.6,0.7142857142857143,0.05,150
-19.8,150,1217.608808,0.125,1.0,0.5,0.05,150
-18.7,150,1218.19079,0.15000000000000002,0.8,0.75,0.05,150
2.25,150,1218.522871,0.2727272727272727,0.9166666666666666,1.0909090909090908,0.05,150
4.7,150,1218.841877,0.25,0.9047619047619048,1.3125,0.05,150
5.25,150,1219.165167,0.23529411764705888,0.7894736842105263,1.1176470588235294,0.05,150
4.05,150,1219.481463,0.19047619047619047,0.875,0.7619047619047619,0.05,150
3.85,150,1219.782757,0.16666666666666663,0.8421052631578947,1.0555555555555556,0.05,150
3.4,150,1220.033692,0.0,1.0,1.0,0.05,150
-11.3,150,1220.356285,0.375,0.75,0.5,0.05,150
-20.0,150,1221.907066,0.10526315789473684,0.8571428571428571,0.3684210526315789,0.05,150
-5.15,150,1222.384995,0.26086956521739135,0.8571428571428571,0.6086956521739131,0.05,150
-16.55,150,1222.874445,0.35,0.7058823529411765,0.85,0.05,150
2.1,150,1223.39537,0.125,0.9,0.625,0.05,150
3.75,150,1223.830216,0.3076923076923077,0.6923076923076923,1.0,0.05,150
3.3,150,1224.500963,0.16666666666666663,0.9333333333333333,1.25,0.05,150
1.45,150,1224.829815,0.5,0.6,1.1111111111111112,0.05,150
-6.9,150,1225.143516,0.33333333333333337,0.5714285714285714,0.5833333333333334,0.05,150
2.05,150,1225.477011,0.19999999999999996,0.8333333333333334,1.2,0.05,150
1.3,150,1225.918155,0.08333333333333337,0.9,0.8333333333333334,0.05,150
2.65,150,1226.343782,0.08333333333333337,0.9333333333333333,1.25,0.05,150
0.2,150,1226.767042,0.1428571428571429,0.6666666666666666,0.42857142857142855,0.05,150
1.45,150,1227.244725,0.18181818181818177,0.8181818181818182,1.0,0.05,150
2.6,150,1227.699384,0.33333333333333337,0.7692307692307693,0.8666666666666667,0.05,150
1.6,150,1230.112628,0.5,0.5833333333333334,1.2,0.05,150
3.45,150,1230.651025,0.4375,0.7727272727272727,1.375,0.05,150
-13.75,150,1231.206657,0.17647058823529416,0.9090909090909091,0.6470588235294118,0.05,150
2.3,150,1231.810453,0.41666666666666663,0.7333333333333333,1.25,0.05,150
2.6,150,1232.316385,0.3076923076923077,0.7857142857142857,1.0769230769230769,0.05,150
1.4,150,1232.772247,0.33333333333333337,0.7272727272727273,1.2222222222222223,0.05,150
2.05,150,1233.218969,0.09090909090909094,0.9333333333333333,1.3636363636363635,0.05,150
2.25,150,1233.582716,0.3076923076923077,0.7777777777777778,1.3846153846153846,0.05,150
-14.9,150,1233.921145,0.5,0.8181818181818182,0.7857142857142857,0.05,150
1.85,150,1234.38417,0.11111111111111116,0.9166666666666666,1.3333333333333333,0.05,150
2.7,150,1234.834145,0.4,0.7777777777777778,1.2,0.05,150
-6.55,150,1235.261179,0.5833333333333333,0.6666666666666666,0.75,0.05,150
1.3,150,1235.598282,0.2727272727272727,0.75,1.0909090909090908,0.05,150
3.85,150,1235.849787,0.30000000000000004,0.8,1.0,0.05,150
3.25,150,1236.975551,0.3571428571428571,0.7692307692307693,0.9285714285714286,0.05,150
3.25,150,1237.328429,0.11111111111111116,0.8571428571428571,0.7777777777777778,0.05,150
2.0,150,1237.689966,0.23076923076923073,0.7272727272727273,0.8461538461538461,0.05,150
-8.5,150,1238.26199,0.4285714285714286,0.6666666666666666,1.0714285714285714,0.05,150
1.5,150,1238.568277,0.41666666666666663,0.75,1.0,0.05,150
2.15,150,1238.807121,0.08333333333333337,0.9166666666666666,1.0,0.05,150
-17.35,150,1239.058445,0.33333333333333337,0.7777777777777778,0.6,0.05,150
2.85,150,1239.617093,0.17647058823529416,0.8235294117647058,1.0,0.05,150
2.85,150,1240.142402,0.5,0.7333333333333333,1.25,0.05,150
2.6,150,1240.875909,0.3571428571428571,0.6875,1.1428571428571428,0.05,150
0.6,150,1241.729963,0.125,0.875,1.0,0.05,150
0.7,150,1242.46917,0.33333333333333337,0.6,0.8333333333333334,0.05,150
-19.2,150,1243.203923,0.18181818181818177,1.0,0.2727272727272727,0.05,150
1.3,150,1246.124794,0.2727272727272727,0.9166666666666666,1.0909090909090908,0.05,150
2.3,150,1246.818691,0.4545454545454546,0.6875,1.4545454545454546,0.05,150
2.7,150,1247.178516,0.33333333333333337,0.7692307692307693,1.0833333333333333,0.05,150
3.35,150,1247.553734,0.25,0.8,1.25,0.05,150
3.65,150,1247.874626,0.2857142857142857,0.7857142857142857,1.0,0.05,150
2.7,150,1248.350914,0.2941176470588235,0.6153846153846154,0.7647058823529411,0.05,150
-9.85,150,1248.724602,0.23076923076923073,0.8888888888888888,0.6923076923076923,0.05,150
-18.1,150,1249.100526,0.09999999999999998,0.0,0.0,0.05,150
1.7,150,1249.557583,0.16666666666666663,0.8333333333333334,1.0,0.05,150
-4.65,150,1249.931133,0.16666666666666663,0.8888888888888888,0.75,0.05,150
1.85,150,1250.334899,0.5454545454545454,0.75,1.0909090909090908,0.05,150
-5.35,150,1250.706869,0.3846153846153846,0.6666666666666666,0.6923076923076923,0.05,150
4.35,150,1251.113123,0.25,0.8260869565217391,1.15,0.05,150
2.5,150,1251.60102,0.4285714285714286,0.6666666666666666,1.2857142857142858,0.05,150
3.35,150,1253.634062,0.3846153846153846,0.6666666666666666,0.9230769230769231,0.05,150
3.45,150,1254.041573,0.4666666666666667,0.7647058823529411,1.1333333333333333,0.05,150
-16.45,150,1254.455586,0.41666666666666663,0.0,0.25,0.05,150
1.4,150,1254.832056,0.4545454545454546,0.6875,1.4545454545454546,0.05,150
3.2,150,1255.260571,0.3076923076923077,0.8,1.1538461538461537,0.05,150
5.25,150,1255.654328,0.19999999999999996,0.75,0.8,0.05,150
3.45,150,1256.332241,0.17647058823529416,0.8,0.8823529411764706,0.05,150
3.25,150,1256.699385,0.16666666666666663,0.8,0.8333333333333334,0.05,150
2.25,150,1257.055719,0.2857142857142857,0.75,0.8571428571428571,0.05,150
4.15,150,1257.432173,0.5789473684210527,0.47058823529411764,0.8947368421052632,0.05,150
1.6,150,1258.018396,0.2222222222222222,0.8571428571428571,1.5555555555555556,0.05,150
2.25,150,1258.548515,0.09090909090909094,0.875,0.7272727272727273,0.05,150
0.65,150,1259.024718,0.4444444444444444,0.6666666666666666,1.0,0.05,150
-2.0,150,1259.888835,0.09090909090909094,0.8571428571428571,0.6363636363636364,0.05,150
-3.75,150,1263.054121,0.46153846153846156,0.7333333333333333,1.1538461538461537,0.05,150
1.5,150,1263.563208,0.25,0.625,0.6666666666666666,0.05,150
2.2,150,1264.405318,0.30000000000000004,0.7272727272727273,1.1,0.05,150
-1.75,150,1264.760217,0.05882352941176472,1.0,0.8235294117647058,0.05,150
2.6,150,1265.104334,0.25,0.8333333333333334,1.0,0.05,150
3.45,150,1265.483829,0.5,0.65,1.25,0.05,150
2.15,150,1266.620482,0.18181818181818177,0.8,0.9090909090909091,0.05,150
3.25,150,1268.433276,0.2857142857142857,0.8,1.0714285714285714,0.05,150
2.0,150,1269.940977,0.25,0.7272727272727273,0.9166666666666666,0.05,150
2.3,150,1270.323809,0.18181818181818177,0.7777777777777778,0.8181818181818182,0.05,150
-14.5,150,1270.802068,0.3529411764705882,0.5555555555555556,0.5294117647058824,0.05,150
4.85,150,1271.184757,0.375,0.8,0.9375,0.05,150
-12.7,150,1271.737705,0.19999999999999996,0.6,0.3333333333333333,0.05,150
3.75,150,1273.269512,0.4,0.6875,1.0666666666666667,0.05,150
2.15,150,1273.611778,0.4545454545454546,0.7222222222222222,1.6363636363636365,0.05,150
3.2,150,1273.889179,0.3125,0.8235294117647058,1.0625,0.05,150
1.9,150,1274.158594,0.33333333333333337,0.6,0.8333333333333334,0.05,150
0.3,150,1274.537389,0.5555555555555556,0.4444444444444444,1.0,0.05,150
3.55,150,1274.866003,0.3846153846153846,0.7692307692307693,1.0,0.05,150
1.65,150,1275.402508,0.375,0.5,0.75,0.05,150
2.75,150,1275.789203,0.5833333333333333,0.6666666666666666,1.25,0.05,150
3.0,150,1276.180379,0.6153846153846154,0.6842105263157895,1.4615384615384615,0.05,150
-14.55,150,1276.57163,0.5833333333333333,0.7142857142857143,0.5833333333333334,0.05,150
1.85,150,1277.400179,0.30000000000000004,0.8571428571428571,1.4,0.05,150
0.75,150,1277.670282,0.15384615384615385,0.6666666666666666,0.46153846153846156,0.05,150
2.4,150,1277.903557,0.3076923076923077,0.8181818181818182,0.8461538461538461,0.05,150
3.9,150,1278.271378,0.4,0.6875,1.0666666666666667,0.05,150
3.25,150,1279.777088,0.30000000000000004,0.8235294117647058,1.7,0.05,150
4.6,150,1280.191473,0.17647058823529416,0.875,0.9411764705882353,0.05,150
2.95,150,1280.435757,0.3571428571428571,0.8181818181818182,0.7857142857142857,0.05,150
1.85,150,1280.682335,0.0,1.0,1.3333333333333333,0.05,150
2.55,150,1280.927377,0.25,0.7857142857142857,1.1666666666666667,0.05,150
4.55,150,1281.24173,0.1333333333333333,0.8333333333333334,0.8,0.05,150
2.65,150,1281.562054,0.25,0.8666666666666667,1.25,0.05,150
-15.45,150,1281.869134,0.30000000000000004,0.8333333333333334,0.6,0.05,150
2.7,150,1282.146525,0.2727272727272727,0.7142857142857143,0.6363636363636364,0.05,150
1.65,150,1282.49859,0.4,0.7857142857142857,1.4,0.05,150
2.35,150,1282.82518,0.3846153846153846,0.6666666666666666,0.9230769230769231,0.05,150
4.35,150,1283.231278,0.5,0.6666666666666666,1.2857142857142858,0.05,150
-19.35,150,1283.487358,0.1428571428571429,1.0,0.5714285714285714,0.05,150
1.85,150,1283.732477,0.3571428571428571,0.5,0.7142857142857143,0.05,150
1.65,150,1284.865879,0.1428571428571429,0.875,1.1428571428571428,0.05,150
1.9,150,1285.191821,0.30000000000000004,0.8125,1.6,0.05,150
-21.2,150,1285.446766,0.18181818181818177,1.0,0.5454545454545454,0.05,150
-17.95,150,1285.685887,0.1875,0.75,0.5,0.05,150
1.2,150,1285.927041,0.09999999999999998,1.0,1.5,0.05,150
-11.4,150,1286.14369,0.25,0.8888888888888888,0.5625,0.05,150
1.9,150,1286.394662,0.25,0.75,1.0,0.05,150
1.55,150,1286.606593,0.33333333333333337,0.7272727272727273,0.7333333333333333,0.05,150
3.25,150,1286.823971,0.2857142857142857,0.7333333333333333,1.0714285714285714,0.05,150
2.3,150,1287.056583,0.30000000000000004,0.7857142857142857,1.4,0.05,150
-15.5,150,1287.269176,0.30000000000000004,0.8,0.5,0.05,150
4.8,150,1287.498004,0.10526315789473684,0.9583333333333334,1.263157894736842,0.05,150
2.2,150,1287.733232,0.2142857142857143,0.6666666666666666,0.6428571428571429,0.05,150
-13.45,150,1288.849026,0.33333333333333337,1.0,0.8888888888888888,0.05,150
-21.35,150,1289.178463,0.2666666666666667,0.5714285714285714,0.4666666666666667,0.05,150
-10.55,150,1289.667852,0.5625,0.7,0.625,0.05,150
1.45,150,1289.97752,0.5555555555555556,0.6923076923076923,1.4444444444444444,0.05,150
2.6,150,1290.243968,0.5555555555555556,0.6666666666666666,1.6666666666666667,0.05,150
2.4,150,1290.542065,0.23529411764705888,0.6666666666666666,0.7058823529411765,0.05,150
3.5,150,1290.856842,0.375,0.6,0.9375,0.05,150
3.0,150,1291.181676,0.36363636363636365,0.8888888888888888,0.8181818181818182,0.05,150
